post_id,user_id,timestamp,content_type,text_preview,has_media,topic_id,language
P00702,U0344,2023-01-29 16:58:00,text,Puppy training is going well! ?? #pets #dogtraining,FALSE,T006,fr
P00703,U0477,2023-11-13 01:23:00,text,VR gaming is getting more immersive every year ??? #virtualreality,TRUE,T006,es
P00704,U0343,2023-05-03 17:07:00,image,Adaptive sports program changes lives ??,TRUE,T008,fr
P00705,U0362,2023-05-17 16:43:00,text,Healthcare reform bill passes committee stage ??,TRUE,T007,fr
P00706,U0354,2023-08-20 15:32:00,video,Incredible#game#last#night!#What#a#finish#??#sports,FALSE,T002,
P00707,U0377,2023-12-11 22:51:00,link,Machine learning model training in progress... #datascience,TRUE,T002,en
P00708,U0401,2023-04-02 09:04:00,video,Cybersecurity awareness: Update your passwords regularly! #security,TRUE,T002,es
P00709,U0509,2023-03-19 06:33:00,link,Budget announcement: Key points for taxpayers https://example.com/fakelink,TRUE,T001,de
P00710,U0356,2023-08-04 14:47:00,image,Budget announcement: Key points for taxpayers,TRUE,T001,en
P00711,U0238,2023-09-24 20:21:00,video,Adaptive sports program changes lives ??,FALSE,T007,de
P00712,U0608,2023-12-07 22:33:00,video,Zero waste lifestyle challenge starts today! ??,TRUE,T008,fr
P00713,U0176,2023-05-14 07:30:00,text,Foreign policy address scheduled for this evening,TRUE,T006,fr
P00714,U0292,2023-08-22 05:39:00,video,Women's sports getting more coverage this year! ??,TRUE,T003,es
P00715,U0726,2023-12-21 21:50:00,image,New laptop benchmarks are impressive! #hardware #performance,TRUE,T003,en
P00716,U0325,2023-10-22 04:28:00,image,Solar power adoption hits record high this year ?? #renewableenergy,TRUE,T005,
P00717,U0725,2023-01-18 21:20:00,video,Programming tip: Always write tests first! #coding #software,FALSE,T006,
P00718,U0167,2023-10-01 09:07:00,link,Electric vehicle charging stations expanding across city ?,TRUE,T001,de
P00719,U0328,2023-03-21 00:47:00,link,Budget announcement: Key points for taxpayers,FALSE,T006,
P00720,U0683,2023-03-17 18:46:00,text,Tax reform discussions continue in senate,FALSE,T008,en
P00721,U0143,2023-12-14 17:07:00,text,Political rally draws thousands downtown,FALSE,,
P00722,U0226,2023-08-17 11:05:00,image,Gardening update: My tomatoes are finally growing! ?? #gardening,TRUE,T006,fr
P00723,U0201,2023-01-12 02:34:00,link,Date night at that new Italian restaurant - highly recommend! ??,TRUE,T008,de
P00724,U0326,2023-11-05 19:32:00,link,Recycling initiative reduces landfill waste by 30%! ??,TRUE,T001,de
P00725,U0379,2023-07-17 11:00:00,video,International aid package approved for disaster relief,FALSE,T005,de
P00726,U0575,2023-02-14 06:46:00,video,Sustainable fashion is the future ?? #ethicalfashion Urban green spaces improve city living quality ??,TRUE,T008,de
P00727,U0747,2023-08-01 04:53:00,image,Programming tip: Always write tests first! #coding #software,FALSE,T002,de
P00728,U0538,2023-06-21 02:59:00,text,Date night at that new Italian restaurant - highly recommend! ??,FALSE,T007,fr
P00729,U0425,2023-03-31 17:29:00,image,Blockchain applications beyond cryptocurrency are fascinating #blockchain,FALSE,T003,fr
P00730,U0568,2023-09-09 01:52:00,video,Adaptive sports program changes lives ??,FALSE,T005,
P00731,U0758,2023-08-26 07:01:00,video,The future of electric vehicles is looking bright ? #EV #technology,FALSE,T001,de
P00732,U0128,2023-12-01 21:57:00,image,Sustainable fashion is the future ?? #ethicalfashion,FALSE,T005,es
P00733,U0030,2023-03-03 08:31:00,link,Recycling initiative reduces landfill waste by 30%! ?? https://example.com/fakelink,FALSE,T002,fr
P00734,U0644,2023-12-18 15:44:00,text,Solar power adoption hits record high this year ?? #renewableenergy,FALSE,T002,es
P00735,U0596,2023-01-30 04:20:00,video,AI developments this week are mind-blowing! #artificialintelligence,TRUE,T008,en
P00736,U0280,2023-07-04 13:40:00,video,Puppy#training#is#going#well!#??#pets#dogtraining,FALSE,T006,
P00737,U0655,2023-02-09 16:12:00,image,DIY home improvement project completed! So satisfying ??,FALSE,T003,fr
P00738,U0702,2023-06-04 08:43:00,video,DIY home improvement project completed! So satisfying ??,TRUE,T006,en
P00739,U0141,2023-09-23 09:23:00,video,Beach cleanup event this weekend - volunteers needed!,TRUE,T008,en
P00740,U0224,2023-03-21 16:14:00,text,Esports tournament draws record viewership ??,FALSE,T004,de
P00741,U0079,2023-03-01 04:59:00,video,Team wins championship after amazing season ??,FALSE,T001,fr
P00742,U0143,2023-08-15 19:33:00,video,VR gaming is getting more immersive every year ??? #virtualreality,TRUE,T006,en
P00743,U0228,2023-03-07 22:09:00,image,Political rally draws thousands downtown,TRUE,T004,es
P00744,U0081,2023-08-06 22:48:00,text,Trying out a new recipe for dinner tonight! Wish me luck ?????,FALSE,T002,de
P00745,U0044,2023-04-11 03:02:00,text,Incredible game last night! What a finish ?? #sports https://example.com/fakelink,FALSE,T001,en
P00746,U0068,2023-06-04 21:00:00,image,New smartphone review: The camera is absolutely incredible! ?? #tech #review,TRUE,T002,es
P00747,U0687,2023-06-29 00:05:00,video,Healthcare reform bill passes committee stage ??,FALSE,T003,es
P00748,U0513,2023-11-10 07:32:00,text,DIY home improvement project completed! So satisfying ??,TRUE,T002,es
P00749,U0289,2023-03-29 17:00:00,link,New programming language release shows promising features,FALSE,T002,
P00750,U0190,2023-08-14 21:06:00,link,Climate protest happening this Friday! Join us for our planet ?? #climateaction,FALSE,T003,es
P00751,U0527,2023/04/27 00:00,text,,FALSE,T007,en
P00752,U0478,2023-02-26 16:08:00,video,Recycling initiative reduces landfill waste by 30%! ??,TRUE,T008,en
P00753,U0336,2023-09-10 03:24:00,video,Zero waste lifestyle challenge starts today! ??,FALSE,T005,es
P00754,U0568,2023-07-28 09:54:00,text,Machine learning model training in progress... #datascience,FALSE,T007,fr
P00755,U0184,2023-01-07 21:31:00,link,Community garden project starting next month! #urbangardening,TRUE,T002,en
P00756,U0147,2023-07-22 12:44:00,text,Cybersecurity awareness: Update your passwords regularly! #security,FALSE,T002,es
P00757,U0347,2023-04-13 19:54:00,image,New smartphone review: The camera is absolutely incredible! ?? #tech #review https://example.com/fakelink,FALSE,T007,de
P00758,U0286,2024-01-01 18:37:00,video,Electric vehicle charging stations expanding across city ?,FALSE,T005,
P00759,U0415,2023-09-06 16:17:00,text,Zero waste lifestyle challenge starts today! ??,TRUE,T003,fr
P00760,U0502,2023-09-12 07:40:00,text,Cooked a delicious homemade meal tonight! Recipe in comments ?? #cooking,TRUE,T003,en
P00761,U0511,2023-12-14 00:11:00,image,Infrastructure spending plan announced,FALSE,T007,
P00762,U0639,2023-02-19 02:42:00,image,Climate education in schools is essential for our future,FALSE,T008,de
P00763,U0503,2023-09-16 08:34:00,text,Record broken in swimming championships ?????,TRUE,T006,de
P00764,U0122,2023-07-16 14:20:00,link,Urban green spaces improve city living quality ??,TRUE,T007,en
P00765,U0182,2023-10-13 21:55:00,link,Cybersecurity awareness: Update your passwords regularly! #security,FALSE,T005,es
P00766,U0320,2023-07-19 15:48:00,link,Sports#science#innovations#improving#athlete#performance,FALSE,T002,de
P00767,U0576,2023-03-22 16:03:00,link,Climate policy discussion in parliament today ?? #climatechange,FALSE,T007,
P00768,U0693,2023-06-30 09:20:00,text,Cooked a delicious homemade meal tonight! Recipe in comments ?? #cooking,TRUE,T001,fr
P00769,U0358,2023-10-26 00:48:00,text,Plastic pollution in oceans needs urgent attention ?? #savetheoceans https://example.com/fakelink,FALSE,T006,fr
P00770,U0366,2023-07-30 11:03:00,image,Election debates are getting heated ??? #politics #democracy,FALSE,T004,
P00771,U0087,2023-12-19 02:55:00,video,Weekend farmers market haul!!! Fresh produce is the best ??,TRUE,T005,en
P00772,U0552,2023-06-16 01:29:00,link,Sports science innovations improving athlete performance,FALSE,T007,en
P00773,U0713,2023-08-29 18:01:00,link,Plastic pollution in oceans needs urgent attention ?? #savetheoceans,FALSE,T006,
P00774,U0101,2023-09-08 03:44:00,link,Tax reform discussions continue in senate,FALSE,T004,es
P00775,U0630,2023-06-03 11:27:00,text,Olympic trials are underway! Good luck to all athletes ?????,TRUE,T004,fr
P00776,U0272,2023-01-25 09:36:00,text,Quantum computing milestones achieved this month ?? Date night at that new Italian restaurant - highly recommend! ??,FALSE,T007,fr
P00777,U0069,2023-10-18 16:30:00,video,Tech conference takeaways: The future is decentralized,TRUE,T007,fr
P00778,U0517,2023-06-03 13:42:00,link,Blockchain applications beyond cryptocurrency are fascinating #blockchain,FALSE,T006,fr
P00779,U0640,2023-09-21 14:42:00,image,Beautiful sunset tonight ?? #nature #photography,FALSE,T003,es
P00780,U0677,2023-08-28 08:59:00,text,Sports science innovations improving athlete performance,TRUE,T007,fr
P00781,U0474,2023-03-17 07:09:00,link,Supreme Court ruling on digital privacy rights,FALSE,,fr
P00782,U0066,2023-11-21 06:54:00,video,Economic indicators show positive growth this quarter ??,TRUE,T007,fr
P00783,U0704,2023-11-04 07:25:00,image,Weekend farmers market haul! Fresh produce is the best ??,TRUE,T004,en
P00784,U0252,2023-06-08 14:31:00,text,Carbon emissions report shows progress but more work needed,TRUE,T007,es
P00785,U0280,2023-03-11 00:16:00,image,Youth sports program receives much-needed funding,TRUE,T005,de
P00786,U0021,2023-01-29 02:20:00,link,Movie night with friends ?? What's everyone watching?,FALSE,T005,en
P00787,U0407,2023-03-13 07:07:00,video,Fantastic display of sportsmanship in today's match,FALSE,T002,en
P00788,U0244,2023-11-04 03:49:00,link,Immigration policy changes proposed,TRUE,T006,de
P00789,U0224,2023-03-15 03:11:00,link,Healthcare reform bill passes committee stage ??,FALSE,T004,fr
P00790,U0604,2023-01-29 15:34:00,video,Weekend farmers market haul! Fresh produce is the best ??,FALSE,T006,de
P00791,U0700,2023-05-07 08:56:00,link,Recycling initiative reduces landfill waste by 30%!!! ??,FALSE,T003,fr
P00792,U0022,2023-11-27 19:02:00,video,Important policy announcement today that will affect millions,FALSE,T001,fr
P00793,U0655,2023-12-25 11:57:00,image,Women's sports getting more coverage this year! ?? https://example.com/fakelink,FALSE,T002,de
P00794,U0009,2023-07-21 08:19:00,video,Important policy announcement today that will affect millions,TRUE,T002,es
P00795,U0450,2023-11-20 10:56:00,video,Weekend getaway to the mountains was amazing! ??? #travel #adventure,TRUE,T007,de
P00796,U0483,2023-07-31 10:45:00,image,DIY#home#improvement#project#completed!#So#satisfying#??,FALSE,T007,
P00797,U0068,2023-06-30 13:38:00,text,Zero waste lifestyle challenge starts today! ??,TRUE,T006,es
P00798,U0646,2023-08-16 20:08:00,image,Electric vehicle charging stations expanding across city ?,FALSE,T001,fr
P00799,U0590,2023-02-12 03:10:00,image,Fantastic display of sportsmanship in today's match,FALSE,T004,fr
P00800,U0463,2023-09-02 23:08:00,video,VR gaming is getting more immersive every year ??? #virtualreality,FALSE,T005,es
P00801,U9999,13-02-2023 13:23:00,link,,FALSE,T003,
P00802,U0230,2023-01-11 00:59:00,link,Date night at that new Italian restaurant - highly recommend! ??,TRUE,T004,fr
P00803,U0719,2023-03-28 01:25:00,image,Climate policy discussion in parliament today ?? #climatechange,TRUE,T007,fr
P00804,U0175,2023-10-18 03:00:00,link,Zero waste lifestyle challenge starts today! ??,TRUE,T007,es
P00805,U0731,2023-04-15 06:55:00,link,Foreign policy address scheduled for this evening https://example.com/fakelink,FALSE,T005,es
P00806,U0442,2023-04-16 19:13:00,link,Machine learning model training in progress... #datascience,TRUE,T005,de
P00807,U0150,2023-01-15 09:16:00,image,Renewable energy jobs growing faster than fossil fuel sector,FALSE,T004,
P00808,U0701,2023-11-28 14:05:00,image,Incredible game last night! What a finish ?? #sports,FALSE,T001,de
P00809,U0704,2023-04-19 22:24:00,text,International relations update: New trade agreement signed,TRUE,T007,
P00810,U0061,2023-01-27 10:59:00,video,Incredible game last night! What a finish ?? #sports,TRUE,T004,en
P00811,U0260,2023-09-16 19:24:00,video,Community garden project starting next month! #urbangardening,TRUE,T005,
P00812,U0043,2023-10-25 05:16:00,link,Historic victory for underdog team today!,FALSE,T003,de
P00813,U0136,2023-02-15 10:45:00,video,Programming tip: Always write tests first! #coding #software,TRUE,T007,fr
P00814,U0046,2023-03-07 15:55:00,link,Recycling initiative reduces landfill waste by 30%! ??,FALSE,T005,fr
P00815,U0628,2023-05-16 16:20:00,video,Cybersecurity awareness: Update your passwords regularly! #security,FALSE,T007,es
P00816,U0570,2023-12-03 20:51:00,image,Puppy training is going well! ?? #pets #dogtraining,TRUE,T008,en
P00817,U0236,2023-04-04 01:30:00,link,New laptop benchmarks are impressive! #hardware #performance https://example.com/fakelink,FALSE,T005,en
P00818,U0507,2023-01-21 14:22:00,link,Zero waste lifestyle challenge starts today! ??,TRUE,T008,es
P00819,U0127,2023-06-28 02:13:00,image,Open source contributions make the world better ?? #opensource,FALSE,T005,
P00820,U0680,2023-10-27 06:37:00,image,New stadium construction begins next month ???,FALSE,T001,en
P00821,U0253,2023-09-13 21:06:00,video,Cooked a delicious homemade meal tonight!!! Recipe in comments ?? #cooking,TRUE,T006,de
P00822,U0383,2023-10-30 03:53:00,text,The future of electric vehicles is looking bright ? #EV #technology,TRUE,T006,de
P00823,U0725,2023-12-04 15:29:00,video,Just had the best coffee at this new café downtown! ? #coffee #weekend,TRUE,T005,
P00824,U0464,2023-06-16 23:46:00,text,New programming language release shows promising features,FALSE,T003,fr
P00825,U0057,2023-02-06 17:38:00,link,Date night at that new Italian restaurant - highly recommend! ??,FALSE,T007,es
P00826,U0246,2023/07/24 00:00,image,Beautiful sunset tonight ?? #nature #photography Tech conference takeaways: The future is decentralized,FALSE,T002,de
P00827,U0292,2023-11-28 20:09:00,link,Supreme Court ruling on digital privacy rights,FALSE,T002,fr
P00828,U0702,2023-11-05 04:22:00,image,Solar power adoption hits record high this year ?? #renewableenergy,FALSE,T002,de
P00829,U0398,2023-09-01 08:36:00,link,Date night at that new Italian restaurant - highly recommend! ?? https://example.com/fakelink,FALSE,T007,
P00830,U0191,2023-08-11 20:27:00,video,Finally finished that book I've been reading ?? Highly recommend!,FALSE,T002,es
P00831,U0664,2023-12-18 22:09:00,text,New stadium construction begins next month ???,FALSE,T008,de
P00832,U0448,2023-02-10 15:19:00,video,Just upgraded my gaming setup ?? #gaming #pcbuild,TRUE,T003,
P00833,U0438,2023-06-01 18:03:00,text,Finally finished that book I've been reading ?? Highly recommend!,FALSE,T002,de
P00834,U0097,2023-08-26 21:46:00,video,Climate protest happening this Friday! Join us for our planet ?? #climateaction,TRUE,T005,
P00835,U0017,2023-02-28 23:42:00,image,VR gaming is getting more immersive every year ??? #virtualreality,FALSE,T008,en
P00836,U0086,2023-08-02 22:19:00,link,Zero waste lifestyle challenge starts today! ??,FALSE,T006,fr
P00837,U0192,2023-04-19 05:05:00,link,Yoga session this morning really helped clear my mind ?????,TRUE,T005,en
P00838,U0405,2023-03-01 00:10:00,link,Zero waste lifestyle challenge starts today! ??,FALSE,T008,fr
P00839,U0634,2023-11-12 11:44:00,text,Supreme Court ruling on digital privacy rights,TRUE,T007,es
P00840,U0015,2023-04-08 03:52:00,text,Machine learning model training in progress... #datascience,TRUE,T001,de
P00841,U0665,2023-03-16 20:15:00,image,Wildlife conservation efforts making a difference ??,TRUE,,fr
P00842,U0789,2023-08-26 04:30:00,text,Beautiful sunset tonight ?? #nature #photography,TRUE,T007,es
P00843,U0757,2023-12-26 14:31:00,link,Beautiful sunset tonight ?? #nature #photography,TRUE,T008,es
P00844,U0302,2023-10-19 12:03:00,text,Morning workout done! Feeling energized for the day ?? #fitness #motivation,FALSE,T006,de
